Date,Team,MP
20181022,Cody Zeller,15.16
20181022,Malik Monk,24.41
20181022,Miles Bridges,18.35
20181022,Willy Hernangomez,17.59
20181022,Michael Kidd-Gilchrist,16.17
20181022,Tony Parker,14.42
20181022,Bismack Biyombo,8.36
20181022,Devonte' Graham,5.36
20181022,Frank Kaminsky,4.48
20181022,Giannis Antetokounmpo,36.55
20181022,Khris Middleton,34.56
20181022,Eric Bledsoe,31.48
20181022,Malcolm Brogdon,31.15
20181022,Brook Lopez,30.41
20181022,Ersan Ilyasova,22.16
20181022,Donte DiVincenzo,19.44
20181022,John Henson,17.19
20181022,Tony Snell,15.06
20181022,Frank Ntilikina,35.0
20181022,Tim Hardaway,33.44
20181022,Enes Kanter,32.08
20181022,Trey Burke,22.25
20181022,Lance Thomas,18.1
20181022,Damyean Dotson,31.3
20181022,Mario Hezonja,30.0
20181022,Noah Vonleh,18.37
20181022,Allonzo Trier,17.16
20181022,Ron Baker,1.1
20181022,Jimmy Butler,36.35
20181022,Karl-Anthony Towns,32.58
20181022,Taj Gibson,32.39
20181022,Jeff Teague,30.56
20181022,Andrew Wiggins,8.05
20181022,Derrick Rose,26.54
20181022,Josh Okogie,24.26
20181022,Tyus Jones,17.04
20181022,Anthony Tolliver,15.21
20181022,Gorgui Dieng,15.02
20181022,Bojan Bogdanovic,35.42
20181022,Victor Oladipo,33.36
20181022,Thaddeus Young,33.34
20181022,Myles Turner,26.0
20181022,Darren Collison,25.09
20181022,Cory Joseph,26.29
20181022,Domantas Sabonis,17.28
20181022,Doug McDermott,16.01
20181022,Tyreke Evans,15.18
20181022,Kyle O'Quinn,10.43
20181022,Dorian Finney-Smith,39.48
20181022,Luka Doncic,35.48
20181022,Wesley Matthews,31.4
20181022,DeAndre Jordan,31.36
20181022,Dennis Smith,30.4
20181022,Maxi Kleber,19.38
20181022,J.J. Barea,17.2
20181022,Dwight Powell,16.24
20181022,Jalen Brunson,14.33
20181022,Ryan Broekhoff,2.33
20181022,Zach LaVine,37.06
20181022,Justin Holiday,36.59
20181022,Wendell Carter,31.41
20181022,Bobby Portis,30.33
20181022,Kris Dunn,30.18
20181022,Jabari Parker,24.02
20181022,Cameron Payne,17.42
20181022,Chandler Hutchison,17.37
20181022,Robin Lopez,9.3
20181022,Antonio Blakeney,4.32
20181022,Donovan Mitchell,36.58
20181022,Joe Ingles,36.56
20181022,Rudy Gobert,33.29
20181022,Ricky Rubio,29.05
20181022,Derrick Favors,25.24
20181022,Jae Crowder,29.09
20181022,Dante Exum,13.31
20181022,Royce O'Neale,11.04
20181022,Grayson Allen,10.31
20181022,Georges Niang,7.58
20181022,Alec Burks,5.54
20181022,Garrett Temple,35.51
20181022,Mike Conley,34.39
20181022,Marc Gasol,33.3
20181022,Jaren Jackson,27.12
20181022,Chandler Parsons,6.28
20181022,Shelvin Mack,24.24
20181022,Wayne Selden,21.51
20181022,Dillon Brooks,21.09
20181022,Kyle Anderson,20.48
20181022,Omri Casspi,10.15
20181022,MarShon Brooks,3.5
20181022,Damian Lillard,40.32
20181022,CJ McCollum,38.22
20181022,Al-Farouq Aminu,35.29
20181022,Jusuf Nurkic,31.43
20181022,Jake Layman,12.24
20181022,Nik Stauskas,30.18
20181022,Evan Turner,20.05
20181022,Zach Collins,19.16
20181022,Maurice Harkless,18.59
20181022,Seth Curry,17.52
20181022,Otto Porter,43.31
20181022,Bradley Beal,43.05
20181022,John Wall,41.16
20181022,Markieff Morris,25.06
20181022,Ian Mahinmi,4.0
20181022,Kelly Oubre,39.23
20181022,Jeff Green,24.12
20181022,Austin Rivers,21.53
20181022,Jason Smith,11.42
20181022,Tomas Satoransky,10.52
20181022,Stephen Curry,29.4
20181022,Draymond Green,27.34
20181022,Kevin Durant,26.29
20181022,Klay Thompson,25.08
20181022,Damian Jones,20.25
20181022,Jonas Jerebko,20.58
20181022,Quinn Cook,18.57
20181022,Andre Iguodala,18.21
20181022,Alfonzo McKinnie,17.42
20181022,Kevon Looney,16.05
20181022,Jordan Bell,8.39
20181022,Jacob Evans,7.52
20181022,Damion Lee,2.1
20181022,Devin Booker,38.27
20181022,Trevor Ariza,35.01
20181022,Deandre Ayton,31.06
20181022,Isaiah Canaan,26.18
20181022,Ryan Anderson,20.4
20181022,T.J. Warren,24.25
20181022,Josh Jackson,19.11
20181022,Mikal Bridges,15.5
20181022,Tyson Chandler,14.11
20181022,Jamal Crawford,6.42
20181022,Richaun Holmes,2.43
20181022,De'Anthony Melton,2.43
20181022,Dragan Bender,2.43
20181022,Kyle Kuzma,45.08
20181022,LeBron James,42.52
20181022,Lonzo Ball,32.5
20181022,JaVale McGee,28.12
20181022,Kentavious Caldwell-Pope,19.03
20181022,Josh Hart,38.39
20181022,Lance Stephenson,17.26
20181022,Sviatoslav Mykhailiuk,16.38
20181022,Johnathan Williams,13.53
20181022,Michael Beasley,5.36
20181022,Ivica Zubac,4.43
20181022,DeMar DeRozan,45.0
20181022,LaMarcus Aldridge,39.59
20181022,Bryn Forbes,37.05
20181022,Rudy Gay,33.2
20181022,Dante Cunningham,29.14
20181022,Patty Mills,31.02
20181022,Marco Belinelli,23.2
20181022,Pau Gasol,18.09
20181022,Davis Bertans,7.51
20181023,Blake Griffin,44.02
20181023,Reggie Bullock,41.25
20181023,Reggie Jackson,38.44
20181023,Andre Drummond,35.33
20181023,Stanley Johnson,19.16
20181023,Ish Smith,32.46
20181023,Langston Galloway,24.43
20181023,Zaza Pachulia,17.15
20181023,Luke Kennard,11.16
20181023,Robert Covington,44.12
20181023,Joel Embiid,38.41
20181023,Dario Saric,37.41
20181023,Landry Shamet,24.24
20181023,Markelle Fultz,20.59
20181023,J.J. Redick,37.2
20181023,T.J. McConnell,32.01
20181023,Mike Muscala,16.42
20181023,Amir Johnson,13.0
20181023,Anthony Davis,40.09
20181023,Jrue Holiday,37.54
20181023,Elfrid Payton,35.45
20181023,E'Twaun Moore,34.21
20181023,Nikola Mirotic,30.01
20181023,Solomon Hill,23.05
20181023,Julius Randle,21.52
20181023,Darius Miller,13.07
20181023,Ian Clark,3.46
20181023,Tobias Harris,37.3
20181023,Danilo Gallinari,35.07
20181023,Avery Bradley,28.3
20181023,Patrick Beverley,26.42
20181023,Marcin Gortat,12.02
20181023,Lou Williams,26.06
20181023,Montrezl Harrell,22.59
20181023,Shai Gilgeous-Alexander,22.11
20181023,Luc Mbah a Moute,16.14
20181023,Mike Scott,11.09
20181023,Boban Marjanovic,1.02
20181023,Tyrone Wallace,0.28
20181023,Gary Harris,26.19
20181023,Nikola Jokic,23.17
20181023,Torrey Craig,22.52
20181023,Paul Millsap,22.08
20181023,Jamal Murray,18.3
20181023,Monte Morris,28.57
20181023,Juan Hernangomez,25.08
20181023,Trey Lyles,23.07
20181023,Mason Plumlee,20.46
20181023,Malik Beasley,19.29
20181023,Thomas Welsh,3.57
20181023,Tyler Lydon,2.45
20181023,DeVaughn Akoon-Purcell,2.45
20181023,Willie Cauley-Stein,23.33
20181023,Buddy Hield,23.15
20181023,Nemanja Bjelica,20.58
20181023,De'Aaron Fox,20.33
20181023,Iman Shumpert,19.45
20181023,Marvin Bagley,32.2
20181023,Justin Jackson,27.34
20181023,Frank Mason,27.27
20181023,Yogi Ferrell,20.3
20181023,Harry Giles,14.13
20181023,Ben McLemore,4.56
20181023,Skal Labissiere,4.56
20181024,Taurean Prince,34.14
20181024,Kent Bazemore,33.27
20181024,Alex Len,27.52
20181024,Vince Carter,25.42
20181024,Trae Young,25.35
20181024,DeAndre' Bembry,29.4
20181024,Kevin Huerter,17.35
20181024,Omari Spellman,15.39
20181024,Dewayne Dedmon,14.02
20181024,Jeremy Lin,9.5
20181024,Alex Poythress,6.24
20181024,DeAndre Jordan,35.31
20181024,Wesley Matthews,34.16
20181024,Luka Doncic,34.11
20181024,Dennis Smith,29.33
20181024,Dorian Finney-Smith,29.04
20181024,Maxi Kleber,22.2
20181024,J.J. Barea,19.59
20181024,Jalen Brunson,18.33
20181024,Dwight Powell,12.29
20181024,Ryan Broekhoff,4.04
20181024,Kevin Love,28.42
20181024,George Hill,24.3
20181024,Cedi Osman,24.16
20181024,Tristan Thompson,23.36
20181024,Rodney Hood,22.16
20181024,Collin Sexton,25.01
20181024,Jordan Clarkson,22.35
20181024,Larry Nance,20.22
20181024,Kyle Korver,18.54
20181024,J.R. Smith,18.06
20181024,Ante Zizic,4.02
20181024,Sam Dekker,3.5
20181024,David Nwaba,3.5
20181024,Caris LeVert,31.41
20181024,D'Angelo Russell,27.09
20181024,Jarrett Allen,27.09
20181024,Joe Harris,26.37
20181024,Jared Dudley,24.11
20181024,Rondae Hollis-Jefferson,21.05
20181024,Spencer Dinwiddie,20.37
20181024,Allen Crabbe,18.05
20181024,Ed Davis,17.01
20181024,Shabazz Napier,14.55
20181024,Dzanan Musa,3.5
20181024,Kenneth Faried,3.5
20181024,Theo Pinson,3.5
20181024,Josh Richardson,34.51
20181024,Rodney McGruder,31.17
20181024,Kelly Olynyk,30.23
20181024,Goran Dragic,28.31
20181024,Hassan Whiteside,26.54
20181024,Tyler Johnson,27.2
20181024,Dwyane Wade,25.54
20181024,Bam Adebayo,21.06
20181024,Duncan Robinson,9.51
20181024,Udonis Haslem,3.53
20181024,Frank Ntilikina,30.56
20181024,Tim Hardaway,22.45
20181024,Lance Thomas,19.5
20181024,Enes Kanter,18.42
20181024,Trey Burke,16.46
20181024,Damyean Dotson,34.28
20181024,Mario Hezonja,21.56
20181024,Allonzo Trier,21.22
20181024,Ron Baker,17.43
20181024,Noah Vonleh,17.18
20181024,Mitchell Robinson,12.0
20181024,Luke Kornet,6.14
20181024,Kawhi Leonard,35.24
20181024,Kyle Lowry,34.56
20181024,Danny Green,31.27
20181024,Serge Ibaka,27.58
20181024,Pascal Siakam,19.43
20181024,OG Anunoby,28.17
20181024,Jonas Valanciunas,20.02
20181024,Norman Powell,12.35
20181024,C.J. Miles,12.18
20181024,Lorenzo Brown,12.06
20181024,Delon Wright,5.14
20181024,Jimmy Butler,37.16
20181024,Karl-Anthony Towns,35.24
20181024,Jeff Teague,29.58
20181024,Josh Okogie,26.43
20181024,Taj Gibson,19.57
20181024,Derrick Rose,29.43
20181024,Anthony Tolliver,28.03
20181024,Tyus Jones,20.2
20181024,Gorgui Dieng,12.36
20181024,Justin Holiday,38.25
20181024,Zach LaVine,35.42
20181024,Cameron Payne,30.51
20181024,Wendell Carter,29.41
20181024,Bobby Portis,19.48
20181024,Jabari Parker,30.4
20181024,Ryan Arcidiacono,17.15
20181024,Cristiano Felicio,15.45
20181024,Chandler Hutchison,13.0
20181024,Antonio Blakeney,8.53
20181024,Nicolas Batum,37.36
20181024,Kemba Walker,35.33
20181024,Marvin Williams,33.02
20181024,Jeremy Lamb,28.08
20181024,Cody Zeller,21.19
20181024,Malik Monk,24.13
20181024,Tony Parker,17.18
20181024,Michael Kidd-Gilchrist,16.06
20181024,Willy Hernangomez,13.5
20181024,Miles Bridges,12.55
20181024,Eric Gordon,39.43
20181024,P.J. Tucker,38.49
20181024,Clint Capela,37.42
20181024,James Harden,31.38
20181024,Michael Carter-Williams,20.25
20181024,Carmelo Anthony,38.45
20181024,Gerald Green,27.59
20181024,Isaiah Hartenstein,2.33
20181024,Gary Clark,2.25
20181024,Donovan Mitchell,39.08
20181024,Rudy Gobert,34.21
20181024,Ricky Rubio,33.18
20181024,Joe Ingles,31.25
20181024,Derrick Favors,22.32
20181024,Jae Crowder,31.33
20181024,Royce O'Neale,16.35
20181024,Dante Exum,14.42
20181024,Alec Burks,4.4
20181024,Grayson Allen,4.12
20181024,Georges Niang,4.05
20181024,Ekpe Udoh,3.29
20181024,DeMar DeRozan,33.29
20181024,LaMarcus Aldridge,31.54
20181024,Bryn Forbes,31.05
20181024,Rudy Gay,25.42
20181024,Jakob Poeltl,12.49
20181024,Patty Mills,24.38
20181024,Marco Belinelli,20.26
20181024,Davis Bertans,19.04
20181024,Pau Gasol,15.17
20181024,Dante Cunningham,11.43
20181024,Quincy Pondexter,5.31
20181024,Chimezie Metu,5.31
20181024,Drew Eubanks,2.51
20181024,Victor Oladipo,33.25
20181024,Thaddeus Young,31.11
20181024,Myles Turner,27.38
20181024,Bojan Bogdanovic,24.01
20181024,Darren Collison,21.09
20181024,Cory Joseph,24.17
20181024,Tyreke Evans,22.4
20181024,Domantas Sabonis,21.08
20181024,T.J. Leaf,13.12
20181024,Doug McDermott,12.46
20181024,Kyle O'Quinn,2.51
20181024,Edmond Sumner,2.51
20181024,Aaron Holiday,2.51
20181024,Giannis Antetokounmpo,37.21
20181024,Malcolm Brogdon,35.25
20181024,Khris Middleton,33.29
20181024,Eric Bledsoe,33.1
20181024,Brook Lopez,32.0
20181024,Donte DiVincenzo,19.34
20181024,Tony Snell,17.02
20181024,John Henson,16.05
20181024,Ersan Ilyasova,15.54
20181024,Ben Simmons,37.32
20181024,Joel Embiid,35.54
20181024,Dario Saric,33.3
20181024,Robert Covington,29.13
20181024,Markelle Fultz,27.06
20181024,J.J. Redick,32.29
20181024,Mike Muscala,18.17
20181024,Landry Shamet,8.15
20181024,Amir Johnson,6.48
20181024,Furkan Korkmaz,6.04
20181024,T.J. McConnell,4.52
20181024,Trevor Ariza,33.47
20181024,Deandre Ayton,31.16
20181024,Devin Booker,29.05
20181024,Isaiah Canaan,28.02
20181024,Ryan Anderson,19.2
20181024,T.J. Warren,28.32
20181024,Josh Jackson,25.1
20181024,Tyson Chandler,14.24
20181024,Jamal Crawford,14.08
20181024,Mikal Bridges,13.56
20181024,Richaun Holmes,2.2
20181024,Kyle Kuzma,29.28
20181024,Lonzo Ball,28.16
20181024,LeBron James,28.04
20181024,Josh Hart,26.22
20181024,JaVale McGee,25.33
20181024,Kentavious Caldwell-Pope,32.43
20181024,Lance Stephenson,25.02
20181024,Sviatoslav Mykhailiuk,22.05
20181024,Johnathan Williams,20.07
20181024,Ivica Zubac,2.2
20181024,Buddy Hield,41.26
20181024,Justin Jackson,37.26
20181024,De'Aaron Fox,37.09
20181024,Willie Cauley-Stein,35.18
20181024,Nemanja Bjelica,31.41
20181024,Marvin Bagley,22.2
20181024,Frank Mason,12.56
20181024,Yogi Ferrell,10.44
20181024,Harry Giles,6.41
20181024,Ben McLemore,4.19
20181024,Mike Conley,36.1
20181024,Marc Gasol,30.54
20181024,Jaren Jackson,30.27
20181024,Garrett Temple,28.49
20181024,Kyle Anderson,28.39
20181024,Wayne Selden,24.59
20181024,Shelvin Mack,23.04
20181024,Dillon Brooks,13.33
20181024,MarShon Brooks,13.09
20181024,Omri Casspi,10.16
20181024,Stephen Curry,31.35
20181024,Kevin Durant,31.32
20181024,Klay Thompson,29.35
20181024,Draymond Green,28.01
20181024,Damian Jones,11.39
20181024,Andre Iguodala,25.55
20181024,Jordan Bell,20.3
20181024,Shaun Livingston,15.09
20181024,Jonas Jerebko,15.02
20181024,Kevon Looney,13.31
20181024,Quinn Cook,6.44
20181024,Alfonzo McKinnie,6.44
20181024,Jacob Evans,4.03
20181024,John Wall,27.16
20181024,Otto Porter,23.43
20181024,Markieff Morris,23.01
20181024,Bradley Beal,19.25
20181024,Jason Smith,10.33
20181024,Kelly Oubre,29.34
20181024,Austin Rivers,29.0
20181024,Jeff Green,28.07
20181024,Tomas Satoransky,20.44
20181024,Jordan McRae,12.33
20181024,Thomas Bryant,9.2
20181024,Troy Brown,6.44
20181025,Andre Drummond,36.38
20181025,Blake Griffin,36.03
20181025,Reggie Bullock,32.06
20181025,Stanley Johnson,24.34
20181025,Reggie Jackson,22.4
20181025,Langston Galloway,26.57
20181025,Ish Smith,26.23
20181025,Luke Kennard,12.4
20181025,Zaza Pachulia,10.26
20181025,Glenn Robinson,9.38
20181025,Bruce Brown,1.55
20181025,Rodney Hood,29.51
20181025,Cedi Osman,29.44
20181025,George Hill,22.58
20181025,Channing Frye,21.12
20181025,Tristan Thompson,20.42
20181025,Larry Nance,27.34
20181025,Collin Sexton,25.02
20181025,Kyle Korver,22.13
20181025,Jordan Clarkson,20.4
20181025,J.R. Smith,20.04
20181025,Nikola Vucevic,31.27
20181025,Evan Fournier,31.23
20181025,Jonathan Isaac,30.25
20181025,Aaron Gordon,28.25
20181025,D.J. Augustin,26.55
20181025,Terrence Ross,29.17
20181025,Jerian Grant,21.05
20181025,Jonathon Simmons,20.57
20181025,Mohamed Bamba,20.05
20181025,Damian Lillard,36.09
20181025,Al-Farouq Aminu,30.18
20181025,Jusuf Nurkic,29.43
20181025,CJ McCollum,29.01
20181025,Jake Layman,5.4
20181025,Evan Turner,27.59
20181025,Seth Curry,21.57
20181025,Maurice Harkless,20.05
20181025,Zach Collins,17.4
20181025,Nik Stauskas,17.11
20181025,Meyers Leonard,4.15
20181025,Paul George,35.56
20181025,Steven Adams,32.5
20181025,Russell Westbrook,32.22
20181025,Jerami Grant,30.36
20181025,Terrance Ferguson,13.51
20181025,Dennis Schroder,23.44
20181025,Hamidou Diallo,19.34
20181025,Alex Abrines,18.33
20181025,Patrick Patterson,17.24
20181025,Nerlens Noel,15.1
20181025,Jayson Tatum,34.26
20181025,Kyrie Irving,33.33
20181025,Al Horford,31.27
20181025,Jaylen Brown,23.47
20181025,Gordon Hayward,23.41
20181025,Marcus Morris,29.37
20181025,Terry Rozier,24.57
20181025,Marcus Smart,21.23
20181025,Daniel Theis,8.42
20181025,Semi Ojeleye,8.27
20181025,LeBron James,34.4
20181025,Kyle Kuzma,34.17
20181025,Lonzo Ball,33.15
20181025,Josh Hart,31.55
20181025,JaVale McGee,31.43
20181025,Lance Stephenson,24.45
20181025,Kentavious Caldwell-Pope,22.01
20181025,Johnathan Williams,12.28
20181025,Sviatoslav Mykhailiuk,12.24
20181025,Michael Beasley,2.32
20181025,Gary Harris,36.28
20181025,Jamal Murray,34.01
20181025,Nikola Jokic,32.5
20181025,Paul Millsap,28.14
20181025,Torrey Craig,26.21
20181025,Monte Morris,27.17
20181025,Trey Lyles,21.01
20181025,Mason Plumlee,14.5
20181025,Malik Beasley,10.32
20181025,Juan Hernangomez,8.26
20181026,Nicolas Batum,30.31
20181026,Kemba Walker,26.13
20181026,Jeremy Lamb,23.45
20181026,Cody Zeller,20.22
20181026,Marvin Williams,17.17
20181026,Miles Bridges,25.35
20181026,Malik Monk,24.15
20181026,Michael Kidd-Gilchrist,19.23
20181026,Tony Parker,19.12
20181026,Bismack Biyombo,12.28
20181026,Dwayne Bacon,12.0
20181026,Willy Hernangomez,4.34
20181026,Frank Kaminsky,4.25
20181026,Justin Holiday,28.56
20181026,Chandler Hutchison,27.3
20181026,Zach LaVine,25.5
20181026,Cameron Payne,23.07
20181026,Wendell Carter,17.57
20181026,Cristiano Felicio,30.03
20181026,Jabari Parker,25.41
20181026,Ryan Arcidiacono,24.53
20181026,Antonio Blakeney,22.1
20181026,Shaquille Harrison,13.53
20181026,Tim Hardaway,34.41
20181026,Damyean Dotson,29.33
20181026,Mitchell Robinson,29.25
20181026,Frank Ntilikina,25.57
20181026,Noah Vonleh,22.21
20181026,Trey Burke,22.03
20181026,Enes Kanter,20.12
20181026,Lance Thomas,19.27
20181026,Mario Hezonja,17.51
20181026,Allonzo Trier,16.26
20181026,Luke Kornet,2.04
20181026,Kevin Durant,36.08
20181026,Klay Thompson,33.43
20181026,Stephen Curry,33.24
20181026,Draymond Green,32.13
20181026,Damian Jones,14.08
20181026,Andre Iguodala,24.03
20181026,Jonas Jerebko,18.38
20181026,Kevon Looney,14.48
20181026,Jordan Bell,11.12
20181026,Shaun Livingston,8.54
20181026,Alfonzo McKinnie,8.41
20181026,Jacob Evans,2.04
20181026,Quinn Cook,2.04
20181026,Pascal Siakam,37.25
20181026,Kyle Lowry,35.47
20181026,Kawhi Leonard,34.38
20181026,Danny Green,30.18
20181026,Jonas Valanciunas,22.02
20181026,Serge Ibaka,25.58
20181026,Norman Powell,19.28
20181026,Lorenzo Brown,15.22
20181026,C.J. Miles,11.01
20181026,Malachi Richardson,8.01
20181026,Luka Doncic,35.09
20181026,DeAndre Jordan,33.3
20181026,Wesley Matthews,32.12
20181026,Jalen Brunson,29.41
20181026,Harrison Barnes,28.14
20181026,Maxi Kleber,30.23
20181026,Dorian Finney-Smith,19.57
20181026,J.J. Barea,15.32
20181026,Dwight Powell,14.3
20181026,Daryl Macon,0.52
20181026,Carmelo Anthony,34.23
20181026,Chris Paul,34.22
20181026,P.J. Tucker,34.04
20181026,Clint Capela,33.58
20181026,Eric Gordon,33.12
20181026,Gerald Green,22.5
20181026,Michael Carter-Williams,22.04
20181026,Isaiah Hartenstein,13.19
20181026,Gary Clark,11.48
20181026,Tobias Harris,26.39
20181026,Avery Bradley,24.57
20181026,Danilo Gallinari,21.06
20181026,Patrick Beverley,16.42
20181026,Marcin Gortat,15.54
20181026,Shai Gilgeous-Alexander,31.09
20181026,Montrezl Harrell,27.45
20181026,Lou Williams,26.23
20181026,Mike Scott,19.02
20181026,Milos Teodosic,17.25
20181026,Jerome Robinson,4.47
20181026,Boban Marjanovic,4.21
20181026,Tyrone Wallace,3.5
20181026,Josh Okogie,29.17
20181026,Karl-Anthony Towns,26.5
20181026,Jimmy Butler,24.08
20181026,Jeff Teague,21.42
20181026,Taj Gibson,19.19
20181026,Derrick Rose,26.43
20181026,Tyus Jones,26.18
20181026,Anthony Tolliver,24.49
20181026,Gorgui Dieng,15.28
20181026,Luol Deng,12.0
20181026,Keita Bates-Diop,5.42
20181026,James Nunnally,3.52
20181026,C.J. Williams,3.52
20181026,Malcolm Brogdon,25.29
20181026,Khris Middleton,24.34
20181026,Brook Lopez,23.43
20181026,Giannis Antetokounmpo,23.29
20181026,Eric Bledsoe,20.45
20181026,Ersan Ilyasova,20.13
20181026,Donte DiVincenzo,18.33
20181026,John Henson,18.03
20181026,Pat Connaughton,17.29
20181026,Tony Snell,15.28
20181026,Thon Maker,12.0
20181026,Matthew Dellavedova,10.07
20181026,Sterling Brown,10.07
20181026,Anthony Davis,37.39
20181026,Jrue Holiday,37.3
20181026,E'Twaun Moore,31.3
20181026,Elfrid Payton,31.25
20181026,Nikola Mirotic,22.55
20181026,Solomon Hill,24.32
20181026,Julius Randle,23.16
20181026,Ian Clark,18.11
20181026,Wesley Johnson,8.36
20181026,Darius Miller,4.26
20181026,Caris LeVert,31.25
20181026,D'Angelo Russell,27.54
20181026,Jarrett Allen,27.54
20181026,Joe Harris,26.55
20181026,Jared Dudley,22.58
20181026,Spencer Dinwiddie,28.54
20181026,Allen Crabbe,22.06
20181026,Ed Davis,20.04
20181026,Rondae Hollis-Jefferson,16.25
20181026,Shabazz Napier,15.25
20181026,Nemanja Bjelica,36.09
20181026,Buddy Hield,35.48
20181026,Willie Cauley-Stein,32.44
20181026,De'Aaron Fox,30.24
20181026,Iman Shumpert,17.19
20181026,Justin Jackson,29.19
20181026,Marvin Bagley,22.56
20181026,Troy Williams,11.5
20181026,Yogi Ferrell,11.37
20181026,Frank Mason,8.06
20181026,Harry Giles,3.48
20181026,Bradley Beal,39.01
20181026,Markieff Morris,36.42
20181026,John Wall,36.35
20181026,Otto Porter,21.33
20181026,Ian Mahinmi,18.49
20181026,Kelly Oubre,28.53
20181026,Jeff Green,26.45
20181026,Austin Rivers,20.19
20181026,Tomas Satoransky,11.23
20181027,Blake Griffin,30.13
20181027,Andre Drummond,29.26
20181027,Stanley Johnson,27.28
20181027,Reggie Jackson,26.33
20181027,Reggie Bullock,26.02
20181027,Ish Smith,26.07
20181027,Langston Galloway,17.12
20181027,Zaza Pachulia,12.09
20181027,Bruce Brown,11.35
20181027,Jose Calderon,10.2
20181027,Glenn Robinson,8.59
20181027,Henry Ellenson,7.31
20181027,Jon Leuer,6.25
20181027,Jayson Tatum,28.19
20181027,Jaylen Brown,25.15
20181027,Gordon Hayward,23.41
20181027,Kyrie Irving,23.27
20181027,Al Horford,20.42
20181027,Terry Rozier,27.21
20181027,Marcus Morris,24.52
20181027,Marcus Smart,23.2
20181027,Daniel Theis,19.19
20181027,Robert Williams,7.59
20181027,Brad Wanamaker,5.15
20181027,Guerschon Yabusele,5.15
20181027,Semi Ojeleye,5.15
20181027,Jrue Holiday,29.24
20181027,Nikola Mirotic,28.19
20181027,E'Twaun Moore,24.3
20181027,Julius Randle,18.32
20181027,Elfrid Payton,15.47
